,coicopCode,label,Paddy rice,Wheat,Cereal grains nec,"Vegetables, fruit, nuts",Oil seeds,"Sugar cane, sugar beet",Plant-based fibers,Crops nec,Cattle,Pigs,Poultry,Meat animals nec,Animal products nec,Raw milk,"Wool, silk-worm cocoons",Manure (conventional treatment),Manure (biogas treatment),"Products of forestry, logging and related services (02)",Fish and other fishing products; services incidental of fishing (05),Anthracite,Coking Coal,Other Bituminous Coal,Sub-Bituminous Coal,Patent Fuel,Lignite/Brown Coal,BKB/Peat Briquettes,Peat,"Crude petroleum and services related to crude oil extraction, excluding surveying","Natural gas and services related to natural gas extraction, excluding surveying",Natural Gas Liquids,Other Hydrocarbons,Uranium and thorium ores (12),Iron ores,Copper ores and concentrates,Nickel ores and concentrates,Aluminium ores and concentrates,Precious metal ores and concentrates,"Lead, zinc and tin ores and concentrates",Other non-ferrous metal ores and concentrates,Stone,Sand and clay,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",Products of meat cattle,Products of meat pigs,Products of meat poultry,Meat products nec,products of Vegetable oils and fats,Dairy products,Processed rice,Sugar,Food products nec,Beverages,Fish products,Tobacco products (16),Textiles (17),Wearing apparel; furs (18),Leather and leather products (19),Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),"Wood material for treatment, Re-processing of secondary wood material into new wood material",Pulp,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",Paper and paper products,Printed matter and recorded media (22),Coke Oven Coke,Gas Coke,Coal Tar,Motor Gasoline,Aviation Gasoline,Gasoline Type Jet Fuel,Kerosene Type Jet Fuel,Kerosene,Gas/Diesel Oil,Heavy Fuel Oil,Refinery Gas,Liquefied Petroleum Gases (LPG),Refinery Feedstocks,Ethane,Naphtha,White Spirit & SBP,Lubricants,Bitumen,Paraffin Waxes,Petroleum Coke,Non-specified Petroleum Products,Nuclear fuel,"Plastics, basic","Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",N-fertiliser,P- and other fertiliser,Chemicals nec,Charcoal,Additives/Blending Components,Biogasoline,Biodiesels,Other Liquid Biofuels,Rubber and plastic products (25),Glass and glass products,"Secondary glass for treatment, Re-processing of secondary glass into new glass",Ceramic goods,"Bricks, tiles and construction products, in baked clay","Cement, lime and plaster","Ash for treatment, Re-processing of ash into clinker",Other non-metallic mineral products,Basic iron and steel and of ferro-alloys and first products thereof,"Secondary steel for treatment, Re-processing of secondary steel into new steel",Precious metals,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",Aluminium and aluminium products,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium","Lead, zinc and tin and products thereof","Secondary lead for treatment, Re-processing of secondary lead into new lead",Copper products,"Secondary copper for treatment, Re-processing of secondary copper into new copper",Other non-ferrous metal products,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",Foundry work services,"Fabricated metal products, except machinery and equipment (28)",Machinery and equipment n.e.c. (29),Office machinery and computers (30),Electrical machinery and apparatus n.e.c. (31),"Radio, television and communication equipment and apparatus (32)","Medical, precision and optical instruments, watches and clocks (33)","Motor vehicles, trailers and semi-trailers (34)",Other transport equipment (35),Furniture; other manufactured goods n.e.c. (36),Secondary raw materials,"Bottles for treatment, Recycling of bottles by direct reuse",Electricity by coal,Electricity by gas,Electricity by nuclear,Electricity by hydro,Electricity by wind,Electricity by petroleum and other oil derivatives,Electricity by biomass and waste,Electricity by solar photovoltaic,Electricity by solar thermal,"Electricity by tide, wave, ocean",Electricity by Geothermal,Electricity nec,Transmission services of electricity,Distribution and trade services of electricity,Coke oven gas,Blast Furnace Gas,Oxygen Steel Furnace Gas,Gas Works Gas,Biogas,Distribution services of gaseous fuels through mains,Steam and hot water supply services,"Collected and purified water, distribution services of water (41)",Construction work (45),"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates","Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",Retail trade services of motor fuel,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)","Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",Hotel and restaurant services (55),Railway transportation services,Other land transportation services,Transportation services via pipelines,Sea and coastal water transportation services,Inland water transportation services,Air transport services (62),Supporting and auxiliary transport services; travel agency services (63),Post and telecommunication services (64),"Financial intermediation services, except insurance and pension funding services (65)","Insurance and pension funding services, except compulsory social security services (66)",Services auxiliary to financial intermediation (67),Real estate services (70),Renting services of machinery and equipment without operator and of personal and household goods (71),Computer and related services (72),Research and development services (73),Other business services (74),Public administration and defence services; compulsory social security services (75),Education services (80),Health and social work services (85),Food waste for treatment: incineration,Paper waste for treatment: incineration,Plastic waste for treatment: incineration,Intert/metal waste for treatment: incineration,Textiles waste for treatment: incineration,Wood waste for treatment: incineration,Oil/hazardous waste for treatment: incineration,Food waste for treatment: biogasification and land application,Paper waste for treatment: biogasification and land application,Sewage sludge for treatment: biogasification and land application,Food waste for treatment: composting and land application,Paper and wood waste for treatment: composting and land application,Food waste for treatment: waste water treatment,Other waste for treatment: waste water treatment,Food waste for treatment: landfill,Paper for treatment: landfill,Plastic waste for treatment: landfill,Inert/metal/hazardous waste for treatment: landfill,Textiles waste for treatment: landfill,Wood waste for treatment: landfill,Membership organisation services n.e.c. (91),"Recreational, cultural and sporting services (92)",Other services (93),Private households with employed persons (95),Extra-territorial organizations and bodies,,,
,01,FOOD AND NON-ALCOHOLIC BEVERAGES,0.0161374890766094000%,0.9110656810654730000%,0.0161374890766094000%,20.0407806583163000000%,0.0926004667227094000%,0.0039032915817069600%,0.0039032915817069600%,0.1613748907660940000%,0.0000000000000000000%,0.0000000000000000000%,0.0223711039906787000%,0.0474140088420986000%,0.0368775624327435000%,0.1334110107777450000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,3.0450330123036700000%,2.7025985039996300000%,2.6458886092404900000%,8.7256632557757000000%,0.9331776573888240000%,18.5433857589446000000%,0.0039032915817069600%,1.0894261578794100000%,29.7413464591069000000%,4.7043402272065200000%,6.3792601223419700000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,100.0000000000000000000%
1,01.1,Food,0.0178135048231511000%,1.0056876151439800000%,0.0178135048231511000%,22.1221864951768000000%,0.1022178142312090000%,0.0043086816720257200%,0.0043086816720257200%,0.1781350482315110000%,0.0000000000000000000%,0.0000000000000000000%,0.0246945337620579000%,0.0523383576703937000%,0.0407076115214174000%,0.1472668810289390000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,3.3612856370541800000%,2.9832863872124500000%,2.9206866866632200000%,9.6318977353948500000%,1.0300961086224500000%,20.4692743763527000000%,0.0043086816720257200%,1.2025723472668800000%,27.6373126669177000000%,0.0000000000000000000%,7.0418006430868100000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,100.0000000000000000000%
3,01.1.1,Bread and cereals,0.1000000000000000000%,5.6456470814039200000%,0.1000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,1.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,93.1543529185961000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,100.0000000000000000000%
3,01.1.2,Meat,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.1000000000000000000%,0.2119430890038080000%,0.1648446247807400000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,13.6114561604668000000%,12.0807560732171000000%,11.8272598900034000000%,39.0041692149453000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,22.9995709475830000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,100.0000000000000000000%
3,01.1.3,Fish and seafood,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,100.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,0.0000000000000000000%,100.0000000000000000000%
